DAY;N10D;GPRD;GPRD_ACT;GPRD_THREAT;date;GPRD_MA30;GPRD_MA7;event;var_name;var_label
19880601;520;44,59;50,81;42,38;01/06/1988;105,73;95,11;;;
19880602;622;90,54;63,71;106,28;02/06/1988;104,68;92,46;;;
19880603;571;63,81;46,27;67,54;03/06/1988;103,77;83,75;;;
19880604;418;87,17;110,61;52,72;04/06/1988;102,71;74,64;;;
19880605;608;65,38;54,32;63,43;05/06/1988;101,64;73,05;;;
19880606;453;80,44;87,48;60,81;06/06/1988;101,35;74,66;;;
19880607;529;62,62;74,91;41,66;07/06/1988;101,16;70,65;;;
19880608;562;111,99;94,02;107,83;08/06/1988;102,66;80,28;;;
19880609;609;54,39;54,23;45,23;09/06/1988;101,02;75,12;;;
19880610;596;94,49;121,90;83,19;10/06/1988;101,11;79,50;;;
19880611;423;86,14;62,46;91,17;11/06/1988;100,03;79,35;;;
19880612;660;70,27;50,04;83,47;12/06/1988;98,87;80,05;;;
19880613;486;88,61;81,54;102,02;13/06/1988;96,82;81,22;;;
19880614;517;115,33;127,75;106,56;14/06/1988;97,34;88,75;;;
19880615;565;87,94;105,21;87,75;15/06/1988;94,47;85,31;;;
19880616;632;94,35;94,05;95,88;16/06/1988;92,56;91,02;;;
19880617;562;76,63;82,27;58,82;17/06/1988;91,20;88,47;;;
19880618;411;112,84;128,56;93,83;18/06/1988;90,56;92,28;;;
19880619;611;65,06;43,24;72,13;19/06/1988;90,29;91,54;;;
19880620;478;103,95;96,72;103,73;20/06/1988;90,24;93,73;;;
19880621;484;143,73;150,11;125,20;21/06/1988;93,11;97,78;;;
19880622;568;75,82;81,40;58,19;22/06/1988;91,67;96,05;;;
19880623;612;54,13;53,96;45,01;23/06/1988;90,19;90,31;;;
19880624;596;50,02;55,41;36,97;24/06/1988;86,71;86,51;;;
19880625;408;129,90;113,32;148,53;25/06/1988;87,41;88,94;;;
19880626;587;101,58;67,51;122,01;26/06/1988;86,63;94,16;;;
19880627;461;93,41;114,62;71,70;27/06/1988;84,72;92,66;;;
19880628;523;57,00;75,77;52,67;28/06/1988;84,07;80,27;;;
19880629;526;69,27;113,01;31,42;29/06/1988;84,07;79,33;;;
19880630;641;72,35;103,04;51,57;30/06/1988;83,46;81,94;;;
19880701;523;50,67;37,89;52,67;01/07/1988;83,66;82,03;;;
19880702;344;125,18;134,40;96,09;02/07/1988;84,82;81,35;;;
19880703;551;66,13;59,93;69,99;03/07/1988;84,89;76,29;;;
19880704;313;52,92;63,30;52,80;04/07/1988;83,75;70,50;;;
19880705;439;120,73;135,40;125,49;05/07/1988;85,60;79,61;;;
19880706;476;104,39;180,38;92,59;06/07/1988;86,39;84,62;;;
19880707;576;92,02;68,80;105,21;07/07/1988;87,37;87,43;;;
19880708;539;49,17;73,52;30,66;08/07/1988;85,28;87,22;;;
19880709;384;86,26;68,80;86,08;09/07/1988;86,34;81,66;;;
19880710;594;78,07;66,71;74,20;10/07/1988;85,80;83,37;;;
19880711;405;106,33;81,54;122,42;11/07/1988;86,47;91,00;;;
19880712;475;41,84;69,52;23,20;12/07/1988;85,52;79,73;;;
19880713;510;64,95;77,70;43,21;13/07/1988;84,73;74,09;;;
19880714;604;104,20;109,35;82,09;14/07/1988;84,36;75,83;;;
19880715;537;74,02;86,10;51,29;15/07/1988;83,90;79,38;;;
19880716;385;68,83;85,78;42,93;16/07/1988;83,05;76,89;;;
19880717;608;103,52;97,77;99,67;17/07/1988;83,94;80,53;;;
19880718;470;42,29;42,16;46,89;18/07/1988;81,59;71,38;;;
19880719;455;152,89;174,19;169,51;19/07/1988;84,52;87,24;;;
19880720;507;91,47;91,19;108,66;20/07/1988;84,10;91,03;;;
19880721;559;88,89;118,15;59,13;21/07/1988;82,28;88,84;;;
19880722;551;126,25;155,83;79,99;22/07/1988;83,96;96,31;;;
19880723;377;123,01;157,67;102,29;23/07/1988;86,25;104,05;;;
19880724;613;70,25;118,52;26,96;24/07/1988;86,93;99,29;;;
19880725;445;52,11;89,05;12,38;25/07/1988;84,33;100,70;;;
19880726;457;65,24;72,26;48,22;26/07/1988;83,12;88,17;;;
19880727;509;104,13;129,76;75,76;27/07/1988;83,48;89,98;;;
19880728;585;96,26;67,74;113,01;28/07/1988;84,79;91,04;;;
19880729;532;93,40;99,32;93,20;29/07/1988;85,59;86,34;;;
19880730;366;63,36;54,14;60,21;30/07/1988;85,29;77,82;;;
19880731;596;77,81;132,98;36,97;31/07/1988;86,20;78,90;;;
19880801;414;80,01;79,77;66,53;01/08/1988;84,69;82,89;;;
19880802;482;103,09;137,03;80,01;02/08/1988;85,92;88,29;;;
19880803;459;122,69;143,89;96,02;03/08/1988;88,25;90,95;;;
19880804;580;137,07;125,26;142,47;04/08/1988;88,79;96,78;;;
19880805;572;69,49;80,83;48,16;05/08/1988;87,63;93,36;;;
19880806;376;96,91;140,53;58,61;06/08/1988;87,79;98,15;;;
19880807;641;93,02;92,73;103,13;07/08/1988;89,26;100,33;;;
19880808;413;56,15;63,97;53,36;08/08/1988;88,25;96,92;;;
19880809;457;101,48;115,62;84,38;09/08/1988;89,03;96,69;;;
19880810;471;91,43;70,11;93,57;10/08/1988;88,54;92,22;;;
19880811;572;63,70;103,92;48,16;11/08/1988;89,26;81,74;;;
19880812;532;124,53;111,73;124,26;12/08/1988;91,25;89,60;;;
19880813;369;125,68;125,29;104,51;13/08/1988;91,97;93,71;;;
19880814;620;48,09;42,61;44,43;14/08/1988;91,10;87,29;;;
19880815;426;93,31;139,54;38,80;15/08/1988;91,92;92,60;;;
19880816;458;79,56;100,95;60,14;16/08/1988;91,12;89,47;;;
19880817;513;83,94;128,75;32,22;17/08/1988;92,51;88,40;;;
19880818;610;76,03;43,31;90,31;18/08/1988;89,95;90,16;;;
19880819;544;85,25;72,85;101,27;19/08/1988;89,74;84,55;;;
19880820;370;71,62;71,40;59,56;20/08/1988;89,16;76,83;;;
19880821;608;76,28;76,04;72,49;21/08/1988;87,50;80,86;;;
19880822;443;134,60;178,91;111,92;22/08/1988;87,88;86,75;;;
19880823;431;99,92;153,24;76,69;23/08/1988;88,87;89,66;;;
19880824;454;72,96;72,74;60,67;24/08/1988;89,57;88,09;;;
19880825;558;83,11;118,36;69,11;25/08/1988;90,16;89,11;;;
19880826;524;82,18;100,84;52,57;26/08/1988;89,43;88,67;;;
19880827;380;52,30;52,14;43,49;27/08/1988;87,97;85,91;;;
19880828;615;86,18;118,13;71,66;28/08/1988;87,73;87,32;;;
19880829;458;79,56;72,10;72,17;29/08/1988;88,27;79,46;;;
19880830;483;89,16;109,40;102,65;30/08/1988;88,64;77,92;;;
19880831;525;75,72;100,64;52,47;31/08/1988;88,50;78,32;;;
19880901;574;109,65;138,08;76,78;01/09/1988;88,72;82,11;;;
19880902;556;65,54;95,03;39,63;02/09/1988;86,81;79,73;;;
19880903;343;106,23;77,02;128,49;03/09/1988;85,79;87,43;;;
19880904;593;55,86;44,55;55,74;04/09/1988;85,33;83,10;;;
19880905;345;48,01;38,29;63,87;05/09/1988;83,70;78,59;;;
19880906;447;59,29;59,10;49,30;06/09/1988;82,58;74,33;;;
19880907;498;86,47;119,36;44,25;07/09/1988;83,59;75,86;;;
19880908;596;88,93;77,57;92,43;08/09/1988;83,17;72,90;;;
19880909;599;110,60;110,26;101,17;09/09/1988;83,81;79,34;;;
19880910;382;104,06;121,03;100,95;10/09/1988;85,15;79,03;;;
19880911;719;46,07;55,12;38,31;11/09/1988;82,54;77,63;;;
19880912;426;85,54;108,53;90,52;12/09/1988;81,20;82,99;;;
19880913;506;104,75;130,53;76,21;13/09/1988;83,09;89,49;;;
19880914;583;85,23;67,97;94,49;14/09/1988;82,82;89,31;;;
19880915;627;116,23;105,34;149,37;15/09/1988;84,04;93,21;;;
19880916;582;79,68;56,74;104,12;16/09/1988;83,90;88,79;;;
19880917;397;25,03;0,00;41,63;17/09/1988;82,20;77,50;;;
19880918;663;64,95;79,70;49,86;18/09/1988;81,52;80,20;;;
19880919;493;87,35;40,19;122,92;19/09/1988;82,05;80,46;;;
19880920;503;92,20;118,18;65,71;20/09/1988;82,58;78,67;;;
19880921;559;53,33;59,08;59,13;21/09/1988;79,87;74,11;;;
19880922;663;69,95;59,77;66,47;22/09/1988;78,87;67,50;;;
19880923;617;69,79;64,23;71,43;23/09/1988;78,77;66,09;;;
19880924;395;67,09;83,60;69,73;24/09/1988;78,23;72,10;;;
19880925;687;43,40;57,68;40,09;25/09/1988;76,94;69,02;;;
19880926;472;63,16;69,97;46,69;26/09/1988;77,30;65,56;;;
19880927;552;114,02;131,62;79,84;27/09/1988;78,23;68,68;;;
19880928;573;92,50;80,69;105,76;28/09/1988;78,66;74,27;;;
19880929;639;67,39;51,68;68,97;29/09/1988;77,93;73,91;;;
19880930;616;80,66;32,17;107,32;30/09/1988;78,10;75,46;;;
19881001;396;83,65;83,39;69,56;01/10/1988;77,23;77,83;;;
19881002;690;62,41;47,86;71,86;02/10/1988;77,13;80,54;;;
19881003;490;108,17;67,40;123,67;03/10/1988;77,19;86,97;;;
19881004;525;88,34;88,06;83,95;04/10/1988;78,27;83,30;;;
19881005;567;87,63;93,19;68,01;05/10/1988;79,60;82,61;;;
19881006;632;83,86;94,05;61,02;06/10/1988;80,41;84,96;;;
19881007;585;79,28;90,32;56,50;07/10/1988;80,18;84,76;;;
19881008;392;76,05;84,24;70,27;08/10/1988;79,75;83,68;;;
19881009;689;62,50;28,76;79,96;09/10/1988;78,14;83,69;;;
19881010;455;109,21;130,64;96,86;10/10/1988;78,31;83,84;;;
19881011;491;87,71;80,71;78,54;11/10/1988;79,70;83,75;;;
19881012;557;65,42;59,29;69,23;12/10/1988;79,03;80,57;;;
19881013;621;37,34;53,18;17,74;13/10/1988;76,78;73,93;;;
19881014;594;72,50;55,60;83,47;14/10/1988;76,36;72,96;;;
19881015;384;51,76;68,80;28,69;15/10/1988;74,21;69,49;;;
19881016;656;50,50;20,14;67,18;16/10/1988;73,24;67,77;;;
19881017;448;66,55;73,71;49,19;17/10/1988;74,62;61,68;;;
19881018;530;62,50;49,85;72,76;18/10/1988;74,54;58,08;;;
19881019;527;75,43;87,73;83,63;19/10/1988;74,14;59,51;;;
19881020;600;88,34;99,07;64,27;20/10/1988;74,01;66,79;;;
19881021;611;43,37;32,43;54,10;21/10/1988;73,68;62,63;;;
19881022;391;59,30;33,78;70,45;22/10/1988;73,33;63,71;;;
19881023;642;103,20;41,15;137,30;23/10/1988;74,44;71,24;;;
19881024;444;104,45;59,50;124,08;24/10/1988;75,69;76,66;;;
19881025;520;114,67;114,31;95,35;25/10/1988;78,06;84,11;;;
19881026;514;77,34;38,55;107,18;26/10/1988;78,53;84,38;;;
19881027;596;55,58;55,41;46,22;27/10/1988;76,59;79,70;;;
19881028;585;67,95;67,74;65,92;28/10/1988;75,77;83,21;;;
19881029;385;94,64;102,93;71,55;29/10/1988;76,68;88,26;;;
19881030;711;46,59;65,03;23,24;30/10/1988;75,54;80,17;;;
19881031;480;62,11;68,80;57,39;31/10/1988;74,82;74,13;;;
19881101;499;19,92;13,24;22,08;01/11/1988;73,41;60,59;;;
19881102;541;61,23;97,67;40,73;02/11/1988;71,84;58,29;;;
19881103;601;71,65;76,93;55,00;03/11/1988;71,29;60,58;;;
19881104;595;66,81;44,40;74,07;04/11/1988;70,59;60,42;;;
19881105;398;91,55;116,16;55,37;05/11/1988;70,85;59,98;;;
19881106;661;50,11;79,94;16,67;06/11/1988;69,88;60,48;;;
19881107;482;96,22;123,33;68,58;07/11/1988;70,55;65,36;;;
19881108;512;58,23;77,40;43,04;08/11/1988;70,41;70,83;;;
19881109;538;86,20;122,76;40,96;09/11/1988;69,64;74,40;;;
19881110;604;71,30;87,48;45,60;10/11/1988;69,09;74,35;;;
19881111;577;63,15;91,57;38,19;11/11/1988;69,02;73,82;;;
19881112;365;117,98;144,76;90,56;12/11/1988;71,70;77,60;;;
19881113;695;57,20;66,52;47,56;13/11/1988;71,19;78,61;;;
19881114;462;71,70;100,07;47,70;14/11/1988;71,86;75,11;;;
19881115;497;73,32;53,16;77,59;15/11/1988;72,62;77,26;;;
19881116;526;81,87;37,67;104,73;16/11/1988;73,13;76,64;;;
19881117;596;44,46;44,33;36,97;17/11/1988;72,53;72,81;;;
19881118;591;56,05;33,53;74,57;18/11/1988;71,88;71,80;;;
19881119;402;49,44;65,72;54,82;19/11/1988;70,59;62,01;;;
19881120;717;69,30;73,69;76,83;20/11/1988;71,45;63,73;;;
19881121;462;43,02;71,48;11,92;21/11/1988;70,91;59,64;;;
19881122;497;39,99;13,29;55,42;22/11/1988;68,80;54,88;;;
19881123;521;44,51;50,71;31,72;23/11/1988;66,80;49,54;;;
19881124;521;63,58;101,42;21,15;24/11/1988;65,10;52,27;;;
19881125;578;97,43;114,27;76,25;25/11/1988;65,77;58,18;;;
19881126;336;147,88;157,26;147,56;26/11/1988;68,85;72,24;;;
19881127;627;63,40;73,74;43,93;27/11/1988;68,69;71,40;;;
19881128;445;81,88;89,05;61,90;28/11/1988;68,27;76,95;;;
19881129;486;122,69;190,26;45,34;29/11/1988;70,81;88,77;;;
19881130;516;89,88;89,60;96,09;30/11/1988;71,73;95,25;;;
19881201;616;59,15;53,61;62,60;01/12/1988;73,04;94,62;;;
19881202;578;45,85;57,13;28,59;02/12/1988;72,53;87,25;;;
19881203;379;87,40;121,99;58,14;03/12/1988;73,05;78,61;;;
19881204;695;81,03;104,54;63,41;04/12/1988;73,53;81,13;;;
19881205;442;119,91;89,66;149,57;05/12/1988;74,47;86,56;;;
19881206;501;105,79;145,01;65,98;06/12/1988;76,33;84,14;;;
19881207;518;147,08;140,26;127,62;07/12/1988;78,02;92,32;;;
19881208;632;115,31;73,15;148,19;08/12/1988;79,93;100,34;;;
19881209;599;66,36;77,18;64,38;09/12/1988;79,26;103,27;;;
19881210;374;53,14;17,66;73,65;10/12/1988;78,66;98,38;;;
19881211;651;30,53;20,29;33,85;11/12/1988;77,57;91,16;;;
19881212;465;71,24;71,02;82,93;12/12/1988;76,01;84,21;;;
19881213;468;84,94;98,79;70,63;13/12/1988;76,94;81,23;;;
19881214;539;98,33;49,01;122,65;14/12/1988;77,83;74,26;;;
19881215;642;87,72;102,88;68,65;15/12/1988;78,31;70,32;;;
19881216;571;116,03;127,24;96,48;16/12/1988;79,44;77,42;;;
19881217;357;129,90;148,01;108,02;17/12/1988;82,29;88,38;;;
19881218;636;151,04;135,00;147,25;18/12/1988;85,46;105,60;;;
19881219;437;159,19;105,80;189,10;19/12/1988;89,12;118,16;;;
19881220;486;74,98;95,13;56,68;20/12/1988;89,31;116,74;;;
19881221;494;67,06;66,85;66,91;21/12/1988;90,11;112,27;;;
19881222;602;66,03;65,83;54,91;22/12/1988;90,98;109,17;;;
19881223;573;109,84;149,85;76,91;23/12/1988;93,15;108,29;;;
19881224;334;148,77;197,75;131,95;24/12/1988;95,99;110,99;;;
19881225;732;90,51;99,25;67,73;25/12/1988;95,76;102,34;;;
19881226;383;51,89;86,22;28,77;26/12/1988;92,56;87,01;;;
19881227;457;101,48;72,26;120,55;27/12/1988;93,83;90,80;;;
19881228;543;79,31;109,47;60,87;28/12/1988;93,75;92,55;;;
19881229;644;72,01;102,56;42,77;29/12/1988;92,06;93,40;;;
19881230;643;82,43;143,80;17,14;30/12/1988;91,81;89,49;;;
19881231;343;96,58;77,02;112,43;31/12/1988;93,06;82,03;;;
19890101;834;63,55;31,68;79,27;01/01/1989;93,65;78,18;;;
19890102;448;170,06;162,17;184,45;02/01/1989;96,40;95,06;;;
19890103;583;90,91;113,29;75,60;03/01/1989;96,73;93,55;;;
19890104;630;78,87;73,39;78,70;04/01/1989;95,36;93,49;;;
19890105;810;139,05;171,23;102,02;05/01/1989;96,47;103,06;;;
19890106;743;107,00;88,89;103,80;06/01/1989;95,14;106,57;;;
19890107;539;116,77;110,28;112,43;07/01/1989;95,18;109,46;;;
19890108;908;80,26;72,74;84,94;08/01/1989;95,65;111,85;;;
19890109;572;75,29;69,28;67,42;09/01/1989;96,39;98,31;;;
19890110;648;112,46;122,31;102,02;10/01/1989;99,12;101,39;;;
19890111;742;98,22;97,91;81,67;11/01/1989;100,02;104,15;;;
19890112;876;68,07;45,24;81,75;12/01/1989;99,45;94,01;;;
19890113;730;90,76;108,57;60,37;13/01/1989;99,20;91,69;;;
19890114;570;98,80;104,29;86,98;14/01/1989;99,57;89,12;;;
19890115;882;60,09;37,44;74,95;15/01/1989;97,71;86,24;;;
19890116;562;117,88;117,52;117,63;16/01/1989;97,30;92,32;;;
19890117;611;113,85;86,48;126,23;17/01/1989;96,06;92,52;;;
19890118;714;74,23;64,75;69,44;18/01/1989;93,23;89,10;;;
19890119;926;60,81;57,06;59,49;19/01/1989;92,76;88,06;;;
19890120;778;97,93;67,92;134,54;20/01/1989;93,79;89,09;;;
19890121;548;84,63;96,42;60,32;21/01/1989;94,41;87,06;;;
19890122;912;69,01;72,42;60,41;22/01/1989;93,05;88,34;;;
19890123;608;65,38;65,18;63,43;23/01/1989;90,27;80,84;;;
19890124;636;93,75;93,46;86,62;24/01/1989;90,38;77,96;;;
19890125;703;160,21;140,93;180,24;25/01/1989;93,99;90,25;;;
19890126;888;108,18;96,69;111,67;26/01/1989;94,21;97,01;;;
19890127;788;92,48;92,20;83,89;27/01/1989;94,65;96,23;;;
19890128;557;59,47;71,15;59,34;28/01/1989;94,23;92,64;;;
19890129;893;51,93;36,98;67,86;29/01/1989;93,22;90,20;;;
19890130;573;98,28;57,63;124,99;30/01/1989;93,27;94,90;;;
19890131;660;70,27;50,04;83,47;31/01/1989;93,50;91,55;;;
19890201;715;69,49;46,19;84,75;01/02/1989;90,14;78,59;;;
19890202;849;113,15;132,25;90,84;02/02/1989;90,89;79,30;;;
19890203;754;101,05;131,39;87,68;03/02/1989;91,62;80,52;;;
19890204;568;81,65;46,51;106,69;04/02/1989;89,71;83,69;;;
19890205;961;72,39;89,35;57,33;05/02/1989;88,56;86,61;;;
19890206;555;125,34;142,81;119,11;06/02/1989;88,84;90,48;;;
19890207;633;109,90;146,08;95,73;07/02/1989;89,83;96,14;;;
19890208;683;140,65;145,05;137,12;08/02/1989;92,01;106,30;;;
19890209;891;85,51;88,95;80,38;09/02/1989;91,11;102,35;;;
19890210;748;141,71;114,79;154,66;10/02/1989;92,56;108,16;;;
19890211;558;89,05;71,02;108,60;11/02/1989;93,26;109,22;;;
19890212;903;110,05;124,34;115,91;12/02/1989;93,90;114,60;;;
19890213;629;89,53;52,50;122,62;13/02/1989;93,60;109,49;;;
19890214;650;107,02;81,29;127,13;14/02/1989;95,16;109,07;;;
19890215;730;167,90;153,81;166,02;15/02/1989;96,83;112,97;;;
19890216;915;86,89;101,06;66,23;16/02/1989;95,93;113,16;;;
19890217;806;135,63;131,11;136,70;17/02/1989;97,97;112,29;;;
19890218;575;138,26;91,89;162,88;18/02/1989;100,56;119,33;;;
19890219;934;85,12;113,14;47,19;19/02/1989;100,13;115,76;;;
19890220;468;84,94;70,56;82,40;20/02/1989;100,14;115,11;;;
19890221;594;66,92;55,60;64,92;21/02/1989;100,07;109,38;;;
19890222;671;59,24;68,90;49,26;22/02/1989;99,87;93,86;;;
19890223;900;62,57;44,03;91,82;23/02/1989;98,83;90,38;;;
19890224;796;66,58;66,38;55,37;24/02/1989;95,70;80,52;;;
19890225;567;111,00;163,08;58,30;25/02/1989;95,80;76,63;;;
19890226;952;52,19;55,50;40,51;26/02/1989;94,46;71,92;;;
19890227;555;29,84;47,60;9,93;27/02/1989;93,47;64,05;;;
19890228;663;84,94;49,81;99,71;28/02/1989;94,57;66,62;;;
19890301;695;104,86;114,04;87,19;01/03/1989;94,79;73,14;;;
19890302;895;48,12;51,66;36,93;02/03/1989;94,05;71,08;;;
19890303;820;84,83;104,71;60,46;03/03/1989;94,56;73,68;;;
19890304;535;86,68;86,42;82,38;04/03/1989;93,68;70,21;;;
19890305;1068;62,03;43,29;77,37;05/03/1989;92,38;71,62;;;
19890306;587;84,65;45,01;112,62;06/03/1989;92,48;79,44;;;
19890307;678;97,72;107,16;81,25;07/03/1989;93,32;81,27;;;
19890308;695;52,43;47,52;47,56;08/03/1989;90,89;73,78;;;
19890309;924;68,12;64,33;59,62;09/03/1989;89,50;76,64;;;
19890310;774;77,04;42,67;92,53;10/03/1989;87,38;75,52;;;
19890311;542;85,56;97,49;60,99;11/03/1989;87,38;75,36;;;
19890312;1019;97,52;103,71;86,50;12/03/1989;85,91;80,43;;;
19890313;600;99,38;132,09;55,09;13/03/1989;86,25;82,54;;;
19890314;649;127,60;173,01;84,88;14/03/1989;86,84;86,81;;;
19890315;720;115,02;119,25;107,12;15/03/1989;87,69;95,75;;;
19890316;903;110,05;117,03;91,51;16/03/1989;87,79;101,74;;;
19890317;797;62,34;99,44;41,47;17/03/1989;84,27;99,64;;;
19890318;544;140,05;182,12;131,65;18/03/1989;86,04;107,42;;;
19890319;1032;77,04;96,00;69,40;19/03/1989;84,09;104,50;;;
19890320;594;150,57;200,14;139,12;20/03/1989;84,50;111,81;;;
19890321;611;75,90;86,48;54,10;21/03/1989;84,19;104,43;;;
19890322;706;98,53;140,33;54,62;22/03/1989;84,64;102,07;;;
19890323;874;87,17;75,57;81,94;23/03/1989;85,32;98,80;;;
19890324;784;97,18;101,09;105,40;24/03/1989;86,58;103,78;;;
19890325;528;131,75;112,58;156,51;25/03/1989;88,89;102,59;;;
19890326;910;98,28;116,13;84,75;26/03/1989;89,95;105,63;;;
19890327;569;93,15;81,25;96,82;27/03/1989;89,35;97,42;;;
19890328;646;92,30;112,46;68,22;28/03/1989;90,69;99,77;;;
19890329;698;80,68;56,77;102,60;29/03/1989;92,38;97,22;;;
19890330;916;65,09;36,05;84,20;30/03/1989;91,72;94,06;;;
19890331;797;87,28;99,44;69,12;31/03/1989;91,14;92,65;;;
19890401;572;52,12;57,73;38,52;01/04/1989;91,27;81,27;;;
19890402;989;66,99;113,53;27,85;02/04/1989;90,67;76,80;;;
19890403;588;90,14;89,86;84,32;03/04/1989;90,79;76,37;;;
19890404;644;82,30;82,05;76,99;04/04/1989;91,47;74,94;;;
19890405;722;73,41;36,59;91,56;05/04/1989;91,09;73,90;;;
19890406;862;88,39;99,61;83,08;06/04/1989;90,78;77,23;;;
19890407;795;129,17;166,16;83,15;07/04/1989;93,34;83,22;;;
19890408;593;150,83;144,79;176,51;08/04/1989;96,09;97,32;;;
19890409;1000;79,50;85,86;66,11;09/04/1989;96,18;99,10;;;
19890410;581;176,75;204,62;142,23;10/04/1989;99,22;111,48;;;
19890411;559;124,44;153,60;128,12;11/04/1989;100,11;117,50;;;
19890412;692;67,02;57,27;71,65;12/04/1989;99,04;116,58;;;
19890413;889;52,17;52,01;43,38;13/04/1989;96,52;111,41;;;
19890414;801;74,44;90,70;55,02;14/04/1989;95,17;103,59;;;
19890415;569;87,33;116,08;48,41;15/04/1989;94,41;94,52;;;
19890416;964;54,98;54,81;57,15;16/04/1989;94,16;91,02;;;
19890417;612;54,13;53,96;54,01;17/04/1989;91,30;73,50;;;
19890418;655;91,03;121,00;58,87;18/04/1989;91,77;68,73;;;
19890419;682;77,71;29,05;105,01;19/04/1989;89,34;70,26;;;
19890420;893;89,03;81,36;86,37;20/04/1989;89,78;75,52;;;
19890421;772;64,36;51,33;64,22;21/04/1989;88,64;74,08;;;
19890422;572;110,03;80,83;115,57;22/04/1989;89,40;77,33;;;
19890423;936;42,47;42,34;35,31;23/04/1989;87,58;75,54;;;
19890424;582;147,98;136,18;151,45;24/04/1989;88,12;88,95;;;
19890425;663;104,92;49,81;141,26;25/04/1989;88,34;90,93;;;
19890426;712;69,79;37,11;92,85;26/04/1989;87,56;89,80;;;
19890427;909;94,75;72,66;109,09;27/04/1989;87,64;90,62;;;
19890428;859;84,84;76,89;83,37;28/04/1989;87,78;93,54;;;
19890429;563;100,02;140,78;48,93;29/04/1989;88,94;92,11;;;
19890430;1015;68,54;78,09;70,56;30/04/1989;88,32;95,83;;;
19890501;577;120,56;91,57;124,12;01/05/1989;90,60;91,92;;;
19890502;632;136,28;104,51;156,90;02/05/1989;92,91;96,40;;;
19890503;675;103,06;58,71;130,58;03/05/1989;93,34;101,15;;;
19890504;945;77,12;69,89;81,61;04/05/1989;93,17;98,63;;;
19890505;833;103,39;87,22;112,43;05/05/1989;94,17;101,28;;;
19890506;565;128,98;105,21;146,26;06/05/1989;95,52;105,42;;;
19890507;995;63,26;79,66;49,83;07/05/1989;93,32;104,66;;;
19890508;559;106,67;118,15;118,26;08/05/1989;91,85;102,68;;;
19890509;615;102,34;42,96;143,32;09/05/1989;92,61;97,83;;;
19890510;679;131,72;126,45;113,59;10/05/1989;91,11;101,93;;;
19890511;905;98,83;72,98;115,66;11/05/1989;90,26;105,03;;;
19890512;788;168,15;125,72;202,74;12/05/1989;93,63;114,28;;;
19890513;576;115,02;45,87;162,59;13/05/1989;95,72;112,28;;;
19890514;974;91,83;81,37;107,47;14/05/1989;96,30;116,36;;;
19890515;605;98,56;54,58;118,38;15/05/1989;96,68;115,21;;;
19890516;666;104,45;69,42;132,35;16/05/1989;98,33;115,51;;;
19890517;720;69,01;64,21;76,51;17/05/1989;98,82;106,55;;;
19890518;910;83,72;50,81;96,86;18/05/1989;98,58;104,39;;;
19890519;821;104,90;96,54;93,94;19/05/1989;99,49;95,36;;;
19890520;554;179,38;190,75;169,05;20/05/1989;102,50;104,55;;;
19890521;980;114,93;80,87;134,91;21/05/1989;104,18;107,85;;;
19890522;586;141,32;135,25;150,42;22/05/1989;105,23;113,96;;;
19890523;637;98,81;62,21;112,43;23/05/1989;107,10;113,15;;;
19890524;709;130,82;102,47;147,63;24/05/1989;106,53;121,98;;;
19890525;924;121,89;85,78;137,13;25/05/1989;107,10;127,44;;;
19890526;816;77,13;48,56;87,77;26/05/1989;107,34;123,47;;;
19890527;559;112,59;82,71;128,12;27/05/1989;107,94;113,93;;;
19890528;926;78,70;35,66;107,09;28/05/1989;107,73;108,75;;;
19890529;460;108,02;100,51;119,76;29/05/1989;108,00;103,99;;;
